Year,Location #,Location Name,Latitude,Longitude,AM/PM,Bike Count
2017,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,109
2017,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,228
2017,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,212
2017,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,9
2017,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,25
2017,32,Summer St & School St,42.38436976,-71.10040705,AM,114
2017,32,Summer St & School St,42.38436976,-71.10040705,PM,104
2017,33,Temple St & Broadway,42.39262009,-71.09331378,AM,29
2017,33,Temple St & Broadway,42.39262009,-71.09331378,PM,41
2017,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,77
2017,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,65
2017,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,385
2017,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,349
2017,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,34
2017,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,55
2017,37,Community Path and Lowell St,42.3927529,-71.1061973,AM,58
2017,37,Community Path and Lowell St,42.3927529,-71.1061973,PM,66
2017,38,Park St and Somerville Ave,42.38319094,-71.10630682,AM,304
2017,39,Somerville Ave and Medford St,42.37727277,-71.08926606,AM,328
2017,39,Somerville Ave and Medford St,42.37727277,-71.08926606,PM,248
2017,40,Central St and Somerville Junction Park,42.39025078,-71.10213192,AM,73
2017,40,Central St and Somerville Junction Park,42.39025078,-71.10213192,PM,63
2017,41,School St and Medford St,42.38913104,-71.09715578,AM,64
2017,41,School St and Medford St,42.38913104,-71.09715578,PM,80
2017,42,Foley St and Great River Rd,42.39344726,-71.07753882,AM,15
2017,42,Foley St and Great River Rd,42.39344726,-71.07753882,PM,21
2016,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,173
2016,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,163
2016,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,402
2016,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,163
2016,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,86
2016,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,230
2016,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,179
2016,5,Medford St & Broadway,42.39733605,-71.10430319,AM,38
2016,5,Medford St & Broadway,42.39733605,-71.10430319,PM,23
2016,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,222
2016,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,464
2016,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,82
2016,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,70
2016,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,51
2016,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,216
2016,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,226
2016,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,45
2016,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,37
2016,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,258
2016,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,203
2016,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,205
2016,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,346
2016,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,291
2016,16,College Ave & Winter St,42.3970365,-71.12197029,AM,50
2016,16,College Ave & Winter St,42.3970365,-71.12197029,PM,49
2016,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,134
2016,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,130
2016,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,35
2016,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,35
2016,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,53
2016,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,33
2016,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,44
2016,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,39
2016,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,55
2016,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,18
2016,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,34
2016,23,Medford St & South St,42.37415665,-71.08805346,AM,203
2016,23,Medford St & South St,42.37415665,-71.08805346,PM,166
2016,24,Joy St & Washington St,42.38066714,-71.0885851,AM,56
2016,24,Joy St & Washington St,42.38066714,-71.0885851,PM,100
2016,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,53
2016,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,54
2016,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,77
2016,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,25
2016,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,30
2016,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,46
2016,28,Broadway & Holland St,42.40304744,-71.1269899,AM,56
2016,28,Broadway & Holland St,42.40304744,-71.1269899,PM,140
2016,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,61
2016,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,41
2016,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,232
2016,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,284
2016,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,3
2016,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,6
2016,32,Summer St & School St,42.38436976,-71.10040705,AM,112
2016,32,Summer St & School St,42.38436976,-71.10040705,PM,45
2016,33,Temple St & Broadway,42.39262009,-71.09331378,AM,42
2016,33,Temple St & Broadway,42.39262009,-71.09331378,PM,36
2016,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,42
2016,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,26
2016,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,429
2016,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,366
2016,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,34
2016,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,35
2016,37,Community Path and Lowell St,42.3927529,-71.1061973,AM,48
2016,37,Community Path and Lowell St,42.3927529,-71.1061973,PM,44
2016,38,Park St and Somerville Ave,42.38319094,-71.10630682,AM,353
2016,38,Park St and Somerville Ave,42.38319094,-71.10630682,PM,440
2016,39,Somerville Ave and Medford St,42.37727277,-71.08926606,AM,256
2016,39,Somerville Ave and Medford St,42.37727277,-71.08926606,PM,142
2015,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,179
2015,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,174
2015,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,269
2015,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,126
2015,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,283
2015,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,164
2015,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,348
2015,5,Medford St & Broadway,42.39733605,-71.10430319,AM,54
2015,5,Medford St & Broadway,42.39733605,-71.10430319,PM,78
2015,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,189
2015,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,198
2015,7,Community Path & Grove St,42.39627069,-71.1201391,PM,94
2015,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,121
2015,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,102
2015,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,57
2015,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,104
2015,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,126
2015,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,189
2015,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,190
2015,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,141
2015,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,56
2015,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,39
2015,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,295
2015,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,234
2015,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,311
2015,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,289
2015,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,354
2015,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,300
2015,16,College Ave & Winter St,42.3970365,-71.12197029,AM,67
2015,16,College Ave & Winter St,42.3970365,-71.12197029,PM,11
2015,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,127
2015,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,209
2015,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,142
2015,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,46
2015,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,41
2015,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,35
2015,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,35
2015,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,27
2015,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,26
2015,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,33
2015,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,24
2015,23,Medford St & South St,42.37415665,-71.08805346,AM,111
2015,23,Medford St & South St,42.37415665,-71.08805346,PM,98
2015,24,Joy St & Washington St,42.38066714,-71.0885851,AM,77
2015,24,Joy St & Washington St,42.38066714,-71.0885851,PM,94
2015,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,51
2015,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,56
2015,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,29
2015,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,32
2015,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,34
2015,28,Broadway & Holland St,42.40304744,-71.1269899,AM,61
2015,28,Broadway & Holland St,42.40304744,-71.1269899,PM,73
2015,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,71
2015,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,53
2015,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,224
2015,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,139
2015,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,2
2015,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,26
2015,32,Summer St & School St,42.38436976,-71.10040705,AM,112
2015,32,Summer St & School St,42.38436976,-71.10040705,PM,94
2015,33,Temple St & Broadway,42.39262009,-71.09331378,AM,20
2015,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,52
2015,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,73
2015,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,566
2015,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,314
2015,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,24
2015,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,29
2014,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,187
2014,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,234
2014,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,203
2014,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,264
2014,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,116
2014,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,361
2014,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,200
2014,5,Medford St & Broadway,42.39733605,-71.10430319,AM,34
2014,5,Medford St & Broadway,42.39733605,-71.10430319,PM,18
2014,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,150
2014,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,355
2014,7,Community Path & Grove St,42.39627069,-71.1201391,AM,95
2014,7,Community Path & Grove St,42.39627069,-71.1201391,PM,95
2014,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,111
2014,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,127
2014,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,75
2014,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,73
2014,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,68
2014,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,103
2014,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,100
2014,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,159
2014,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,35
2014,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,24
2014,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,350
2014,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,302
2014,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,426
2014,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,457
2014,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,507
2014,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,513
2014,16,College Ave & Winter St,42.3970365,-71.12197029,AM,55
2014,16,College Ave & Winter St,42.3970365,-71.12197029,PM,93
2014,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,122
2014,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,146
2014,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,124
2014,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,41
2014,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,59
2014,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,18
2014,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,41
2014,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,35
2014,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,27
2014,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,47
2014,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,34
2014,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,47
2014,23,Medford St & South St,42.37415665,-71.08805346,PM,123
2014,24,Joy St & Washington St,42.38066714,-71.0885851,AM,73
2014,24,Joy St & Washington St,42.38066714,-71.0885851,PM,110
2014,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,48
2014,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,79
2014,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,29
2014,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,35
2014,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,59
2014,28,Broadway & Holland St,42.40304744,-71.1269899,AM,117
2014,28,Broadway & Holland St,42.40304744,-71.1269899,PM,141
2014,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,80
2014,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,91
2014,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,167
2014,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,171
2014,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,5
2014,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,7
2014,32,Summer St & School St,42.38436976,-71.10040705,AM,134
2014,33,Temple St & Broadway,42.39262009,-71.09331378,AM,30
2014,33,Temple St & Broadway,42.39262009,-71.09331378,PM,29
2014,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,59
2014,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,43
2014,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,554
2014,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,319
2014,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,25
2014,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,24
2013,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,222
2013,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,145
2013,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,226
2013,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,264
2013,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,102
2013,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,119
2013,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,166
2013,5,Medford St & Broadway,42.39733605,-71.10430319,AM,29
2013,5,Medford St & Broadway,42.39733605,-71.10430319,PM,53
2013,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,164
2013,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,300
2013,7,Community Path & Grove St,42.39627069,-71.1201391,AM,89
2013,7,Community Path & Grove St,42.39627069,-71.1201391,PM,96
2013,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,101
2013,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,83
2013,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,80
2013,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,99
2013,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,28
2013,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,74
2013,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,95
2013,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,90
2013,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,29
2013,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,102
2013,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,370
2013,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,471
2013,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,361
2013,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,453
2013,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,456
2013,16,College Ave & Winter St,42.3970365,-71.12197029,AM,79
2013,16,College Ave & Winter St,42.3970365,-71.12197029,PM,89
2013,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,62
2013,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,123
2013,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,135
2013,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,39
2013,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,45
2013,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,49
2013,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,16
2013,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,32
2013,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,21
2013,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,29
2013,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,24
2013,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,22
2013,23,Medford St & South St,42.37415665,-71.08805346,AM,66
2013,23,Medford St & South St,42.37415665,-71.08805346,PM,88
2013,24,Joy St & Washington St,42.38066714,-71.0885851,AM,105
2013,24,Joy St & Washington St,42.38066714,-71.0885851,PM,99
2013,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,53
2013,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,19
2013,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,48
2013,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,32
2013,28,Broadway & Holland St,42.40304744,-71.1269899,AM,101
2013,28,Broadway & Holland St,42.40304744,-71.1269899,PM,94
2013,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,134
2013,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,51
2013,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,167
2013,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,150
2013,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,4
2013,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,7
2013,32,Summer St & School St,42.38436976,-71.10040705,AM,105
2013,32,Summer St & School St,42.38436976,-71.10040705,PM,64
2013,33,Temple St & Broadway,42.39262009,-71.09331378,AM,23
2013,33,Temple St & Broadway,42.39262009,-71.09331378,PM,22
2013,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,54
2013,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,48
2013,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,358
2013,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,287
2013,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,36
2012,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,195
2012,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,168
2012,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,201
2012,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,200
2012,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,241
2012,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,241
2012,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,115
2012,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,142
2012,5,Medford St & Broadway,42.39733605,-71.10430319,AM,21
2012,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,62
2012,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,192
2012,7,Community Path & Grove St,42.39627069,-71.1201391,AM,59
2012,7,Community Path & Grove St,42.39627069,-71.1201391,PM,61
2012,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,84
2012,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,47
2012,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,57
2012,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,39
2012,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,65
2012,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,90
2012,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,79
2012,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,30
2012,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,35
2012,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,370
2012,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,303
2012,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,497
2012,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,357
2012,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,393
2012,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,343
2012,16,College Ave & Winter St,42.3970365,-71.12197029,AM,65
2012,16,College Ave & Winter St,42.3970365,-71.12197029,PM,91
2012,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,60
2012,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,57
2012,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,62
2012,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,38
2012,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,41
2012,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,36
2012,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,21
2012,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,54
2012,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,15
2012,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,28
2012,23,Medford St & South St,42.37415665,-71.08805346,AM,97
2012,23,Medford St & South St,42.37415665,-71.08805346,PM,86
2012,24,Joy St & Washington St,42.38066714,-71.0885851,AM,66
2012,24,Joy St & Washington St,42.38066714,-71.0885851,PM,78
2012,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,38
2012,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,57
2012,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,27
2012,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,35
2012,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,34
2012,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,53
2012,28,Broadway & Holland St,42.40304744,-71.1269899,AM,71
2012,28,Broadway & Holland St,42.40304744,-71.1269899,PM,99
2012,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,51
2012,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,117
2012,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,4
2012,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,5
2012,32,Summer St & School St,42.38436976,-71.10040705,AM,54
2012,33,Temple St & Broadway,42.39262009,-71.09331378,AM,4
2012,33,Temple St & Broadway,42.39262009,-71.09331378,PM,30
2012,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,37
2012,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,0
2012,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,274
2012,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,221
2012,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,19
2011,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,90
2011,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,85
2011,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,135
2011,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,61
2011,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,67
2011,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,145
2011,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,107
2011,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,107
2011,5,Medford St & Broadway,42.39733605,-71.10430319,AM,11
2011,5,Medford St & Broadway,42.39733605,-71.10430319,PM,2
2011,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,82
2011,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,177
2011,7,Community Path & Grove St,42.39627069,-71.1201391,AM,45
2011,7,Community Path & Grove St,42.39627069,-71.1201391,PM,30
2011,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,103
2011,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,55
2011,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,44
2011,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,49
2011,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,48
2011,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,68
2011,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,50
2011,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,57
2011,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,194
2011,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,216
2011,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,126
2011,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,211
2011,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,250
2011,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,264
2011,16,College Ave & Winter St,42.3970365,-71.12197029,AM,45
2011,16,College Ave & Winter St,42.3970365,-71.12197029,PM,38
