Year,Location #,Location Name,Latitude,Longitude,AM/PM,Pedestrian Count,Unnamed Column,Unnamed Column 1
2010,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,161,,
2010,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,41,,
2010,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,86,,
2010,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,191,,
2010,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,86,,
2010,23,Medford St & South St,42.37415665,-71.08805346,AM,83,,
2010,23,Medford St & South St,42.37415665,-71.08805346,PM,102,,
2010,24,Joy St & Washington St,42.38066714,-71.0885851,AM,95,,
2010,24,Joy St & Washington St,42.38066714,-71.0885851,PM,123,,
2010,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,184,,
2010,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,133,,
2010,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,290,,
2010,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,243,,
2010,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,97,,
2010,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,221,,
2010,28,Broadway & Holland St,42.40304744,-71.1269899,AM,231,,
2010,28,Broadway & Holland St,42.40304744,-71.1269899,PM,258,,
2010,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,51,,
2010,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,63,,
2010,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,98,,
2010,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,140,,
2010,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,83,,
2010,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,84,,
2010,32,Summer St & School St,42.38436976,-71.10040705,AM,73,,
2010,32,Summer St & School St,42.38436976,-71.10040705,PM,86,,
2010,33,Temple St & Broadway,42.39262009,-71.09331378,AM,156,,
2010,33,Temple St & Broadway,42.39262009,-71.09331378,PM,232,,
2010,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,97,,
2010,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,243,,
2010,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,436,,
2010,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,346,,
2010,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,56,,
2010,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,78,,
